file_id	md5	size	urls	sample_id
d39c1941c8f6e8b0f6ead5d7f766fbec	935fd18c2baaeb3f6e71e6cca21d7635	408214	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLGX_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f7669f56
d39c1941c8f6e8b0f6ead5d7f74caadf	1b32c165af596ecade83ea6154b0b05e	621046	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/ESM5MEEG_P_taxonomy_open_reference.biom	cad5930efe6763b64b3ccf1cd6916c15
e85a36182291e14f07e89efdce044cba	716f3fd561564bea10a9b1e03447428a	141347	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/206668_taxonomic_profile.biom	216b55a2f235085126ee6210d61eb531
d39c1941c8f6e8b0f6ead5d7f74b16fc	1ec16f41fc440b8e95dd81c4899ae138	406166	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/ESM5MEEB_P_normalize_by_copy_number.biom	e85a36182291e14f07e89efdce429f3c
d39c1941c8f6e8b0f6ead5d7f75d867c	0338654fa9fab010fe1178e790da1a1d	406166	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLGD_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f72194ea
d39c1941c8f6e8b0f6ead5d7f74ab2ac	a4140b9f02d015fa043e869ccf0a8676	408214	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/ESM5MEEA_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f74a5299
d39c1941c8f6e8b0f6ead5d7f74c6275	d7ce7348baca0367408dfcb5fe478cac	406166	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/ESM5MEEC_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f74c165d
d39c1941c8f6e8b0f6ead5d7f74b6efa	cbe4757e8af9e2729cf78d818c773293	614897	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/ESM5ME9G_P_taxonomy_open_reference.biom	d39c1941c8f6e8b0f6ead5d7f7012898
d39c1941c8f6e8b0f6ead5d7f7651e1e	b59dca616974b595669840ee0cc813ca	406166	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLH6_P_normalize_by_copy_number.biom	d39c1941c8f6e8b0f6ead5d7f764de7a
d39c1941c8f6e8b0f6ead5d7f764688f	bfbf7c5fc3f38e457cef4376f8f7b551	408214	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLFU_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f7264ea7
e85a36182291e14f07e89efdce048756	e9c09b762b0afc10ec1ac0ba1ad311e8	141132	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/206669_taxonomic_profile.biom	216b55a2f235085126ee6210d61f586c
d39c1941c8f6e8b0f6ead5d7f75f5eb4	cf8091551f4772b49b9a747ef2e98989	408214	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLIO_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f75f0c10
e85a36182291e14f07e89efdce0d2431	e4958b862268f683d0c27d8ff537a034	142440	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/224326_taxonomic_profile.biom	216b55a2f235085126ee6210d60808e2
d39c1941c8f6e8b0f6ead5d7f7645e73	f379d06313e8e5ad93cf3b3ad8ae14bc	245592	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLFU_P_predict_metagenomes.biom	d39c1941c8f6e8b0f6ead5d7f7264ea7
d39c1941c8f6e8b0f6ead5d7f7501f77	d6a78a4965a9cafc143d4d83f2a99374	406166	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/HSM5FZBQ_P_normalize_by_copy_number.biom	e85a36182291e14f07e89efdce48a1ea
d39c1941c8f6e8b0f6ead5d7f75d40fb	359d97c115c3dee8cbc44db6aec8c670	614958	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLGH_P_taxonomy_open_reference.biom	cad5930efe6763b64b3ccf1cd6be3432
d39c1941c8f6e8b0f6ead5d7f7593fcd	018a3abb952c117bea2eb4e1de018ad8	406166	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5FZ9T_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f758da91
d39c1941c8f6e8b0f6ead5d7f75ce39f	b874d79ac1922086f330ea95c494ad58	616945	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM633FF_P_taxonomy_open_reference.biom	d39c1941c8f6e8b0f6ead5d7f7207bba
d39c1941c8f6e8b0f6ead5d7f75c0baa	52337d1b5e0597f9d0b757cd6c73e9d7	410240	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5FZA2_P_normalize_by_copy_number.biom	cad5930efe6763b64b3ccf1cd6bdd324
d39c1941c8f6e8b0f6ead5d7f7548094	62a0531deebae56de32fd8c6b99d4e53	406166	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/HSM5MD4P_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f70b5418
d39c1941c8f6e8b0f6ead5d7f7441207	9694df3cbb3ec6bb8a969bf6d194caf5	621046	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5FZ4G_P_taxonomy_open_reference.biom	5994274eae30475ead69bfe27a0fffe5
d39c1941c8f6e8b0f6ead5d7f742d7e8	1cf792f415a71bf833d5fe706b5369d3	618998	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5FZ46_P_taxonomy_open_reference.biom	5994274eae30475ead69bfe27a0ef0f3
d39c1941c8f6e8b0f6ead5d7f74273c8	2a1b9880b8af660fe6544279cceff05e	614897	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5FZ44_P_taxonomy_open_reference.biom	cad5930efe6763b64b3ccf1cd66d04ad
d39c1941c8f6e8b0f6ead5d7f7404b7d	cfcd1a8e28cd51c83735a495907046a1	616945	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5YRY7_P_taxonomy_open_reference.biom	5994274eae30475ead69bfe27a0b51f1
d39c1941c8f6e8b0f6ead5d7f75ffae2	95563efa45ba7b48f7827b992c51d4ae	410240	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLIC_P_normalize_by_copy_number.biom	cad5930efe6763b64b3ccf1cd6bf2aeb
d39c1941c8f6e8b0f6ead5d7f761219e	cfdf30c0f66fcd446938c001fda11e2a	621046	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLHI_P_taxonomy_open_reference.biom	d39c1941c8f6e8b0f6ead5d7f724b1b8
d39c1941c8f6e8b0f6ead5d7f75a196b	7a6243ef5ce4cab2bb2a70b4e38f197c	406166	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLE9_P_taxonomy_closed_reference.biom	d39c1941c8f6e8b0f6ead5d7f71f4cf6
d39c1941c8f6e8b0f6ead5d7f75a81ae	28147b12d955cb7e0588c0276db8101d	251056	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5FZ8Y_P_predict_metagenomes.biom	d39c1941c8f6e8b0f6ead5d7f75a3064
d39c1941c8f6e8b0f6ead5d7f755f1a9	e3840b6fc78a6b001ee186690692ad39	614897	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/HSM5MD3W_P_taxonomy_open_reference.biom	d39c1941c8f6e8b0f6ead5d7f7559a2c
d39c1941c8f6e8b0f6ead5d7f7459740	0a7b1f760ae46e7a2c0408c92f77ef5b	246363	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5FZ4O_P_predict_metagenomes.biom	cad5930efe6763b64b3ccf1cd671c445
e85a36182291e14f07e89efdce076988	ef166d2d056f2aac8ec211a47711c064	141755	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/206747_taxonomic_profile.biom	7cfd74d6803ea319683df75644e6c26f
e85a36182291e14f07e89efdce1254f1	61c70580d3d6a1d01a67ad63cb0aab7b	143164	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/215057_taxonomic_profile.biom	216b55a2f235085126ee6210d6112f3f
d39c1941c8f6e8b0f6ead5d7f760c489	8fa9b49ef12f1eda0ff47e337d28c043	210665	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLHG_P_predict_metagenomes.biom	d39c1941c8f6e8b0f6ead5d7f7246808
d39c1941c8f6e8b0f6ead5d7f762bc88	c0300bc2f3f2314b900502062082e45d	410240	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLFK_P_normalize_by_copy_number.biom	cad5930efe6763b64b3ccf1cd6c1b6cc
e85a36182291e14f07e89efdce16e40c	63b21427ea97f0ad3943ef3aa4eb9706	141065	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/219692_taxonomic_profile.biom	e85a36182291e14f07e89efdce16c32d
d39c1941c8f6e8b0f6ead5d7f751ed71	e7b662391dc3fd9aabaeb882ac22d623	618998	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/HSM5MD86_P_taxonomy_open_reference.biom	cad5930efe6763b64b3ccf1cd69b8f94
